Sample ID,ICPOES-notes-MED,Al_mg_L,Ba_mg_L,Ca_mg_L,Fe_mg_L,K_mg_L,Mg_mg_L,Mn_mg_L,Na_mg_L,P_mg_L,S_mg_L,Si_mg_L,Sr_mg_L,Zn_mg_L
RI25-1290,AS-061025-111,0.0124078399611881,0.00380237977829916,4.40342620740259,0.00841292896883005,0.224145735051009,0.6530137109891,0.00202340223670264,0.768350455883591,0.00468919356001603,1.23729629692767,3.97862414233901,0.0274065378979662,0.00335403152802889
RI25-1291,AS-061025-112,0.0942448137531918,0.00350912334304812,1.95134825579415,0.0224274871772467,0.395074417233993,0.293058969887609,0.0044549333503965,0.475148885905257,0.0046169239481477,0.600018480310689,2.000723165981,0.0119003707554101,0.082862352819509
RI25-1292,AS-061025-113,0.093588474309083,0.00485721406055197,3.14013658271613,0.0320220009295653,0.467429760120666,0.471207110364776,0.00574925424176009,0.719531493455165,0.00616554043586469,0.918972549220196,3.33814684320299,0.019118217733893,0.0804857253964732
RI25-1293,AS-061025-114,0.0644699083255899,0.00304375388723522,2.41888024575619,0.0230678249659796,0.394209717030484,0.352260612590984,0.0053130059182342,0.516602721173062,0.00311425195892982,0.692812027820295,2.34979810088984,0.0144572967995788,0.0736650647984186
RI25-1294,AS-061025-115,0.0749199311247966,0.00372089559587413,3.52361582036159,0.0259986735960661,0.404990714088254,0.497442977602035,0.00623813847147959,0.746023998707565,0.00198389332263807,1.02592988940233,2.68477706753399,0.0220104138754022,0.0717240085945075
RI25-1295,AS-061025-116,0.0633550873024143,0.00303312915421426,2.98053298626599,0.0179829851225135,0.391087572417105,0.44494454973604,0.00462952005644673,0.587954956553395,0.000610052166981508,0.87315707507824,3.01415550142665,0.0180888685711239,0.0687777405372081
RI25-1297,AS-061025-117,0.0556685128569579,0.00442773514911573,4.50731382471392,0.0248608080471373,0.490395700675302,0.677374637154079,0.0117200570982872,0.892173004486074,0.00452452114832528,1.28623228816738,3.91094025683452,0.0272894059965774,0.0779223044916069
RI25-1299,AS-061025-118,0.038491685229599,0.00364451745680463,3.44400187875199,0.0188284111163121,0.457367450540307,0.51039964379979,0.0117015486449933,0.686147982617975,0.00340337901869905,1.01041413735434,3.03917653651704,0.0209291808985159,0.0709968599786044
RI25-1300,AS-061025-119,0.044089260350916,0.00468623746562889,4.48350305032789,0.0187977379654516,0.484997617747466,0.664435580605262,0.00840207298822813,0.899629477565935,0.00482365245231377,1.31278627736775,3.47223205924954,0.027427888471748,0.0663641760347823
RI25-1301,AS-061025-120,0.0249026085075288,0.00107734229196341,0.489042125094086,0.00502937642440899,0.812808715495903,0.133976670078496,0.0113563035296846,0.462552906224064,0.00933524595038969,0.163327994264156,0.295138241664404,0.00284666620889063,0.0805626222238855
RI25-1302,AS-061025-121,0.086891141007012,0.00310289598472152,1.9498361604264,0.0307232438526442,0.488010416953098,0.371243553529233,0.00548058264723594,0.467016592614648,0.00612835551815274,0.616222096664306,2.24345059673144,0.0124351378547052,0.0836434362805728
RI25-1303,AS-061025-122,0.0895911048904491,0.00338460199496713,2.1452086864722,0.0259028554674216,0.442013890044142,0.337350524701959,0.00411478574715689,0.489714481359362,0.00366733509225472,0.66121514600209,2.37398968305807,0.0130096217689325,0.0782373736519452
RI25-1304,AS-061025-123,0.0311498138740462,0.00132334586159525,0.426163773040128,0.00741479208426761,0.576386244088574,0.125219376272607,0.00519418819836939,0.278794139651271,0.00759261763191857,0.14814875974295,0.562828779261674,0.00257053551713089,0.0868963134996833
RI25-1305,AS-061025-124,0.366951883474271,0.00464363441547386,0.293645560855869,0.101765238034797,0.379094900792271,0.137331118412547,0.00189663216893012,0.270041434547446,0.0087073367186248,0.328974064642618,2.40766324470149,0.00256418083040988,0.0751039715822787
RI25-1306,AS-061025-125,0.575673840047998,0.00660493920718149,1.00858708701716,0.0467166633663416,0.455648037161756,0.182482552111723,0.0102993751928283,0.302194114131295,0.0171492849957877,0.622071542902076,4.07116792007254,0.00988636080961618,0.107306699010177
